make,model,transmission,engine_size,fuel_type,city_mpg,highway_mpg,combined_mpg,year
AUDI,A4 Saloon S line,AV,2496,Diesel,30.1,48.7,39.8,2006
AUDI,A4 Saloon S line,QM6,2967,Diesel,26.4,47.1,36.7,2006
AUDI,A4 Saloon S line,QA6,2967,Diesel,23.5,44.1,33.6,2006
AUDI,A4 Saloon S line,QM6,3123,Petrol,17.8,36.7,26.2,2006
AUDI,A4 Saloon S line,AV,3123,Petrol,20.3,40.4,29.4,2006
AUDI,A4 Saloon S line,QA6,3123,Petrol,18.0,35.3,26.2,2006
AUDI,A4 Saloon DTM EDITION,QM6,1984,Petrol,22.1,40.4,31.0,2006
AUDI,A4 Avant SE,M5,1595,Petrol,25.7,45.6,35.8,2006
AUDI,A4 Avant SE,M5,1781,Petrol,24.6,42.8,33.6,2006
AUDI,A4 Avant SE,AV,1781,Petrol,24.6,42.8,33.6,2006
AUDI,A4 Avant SE,QM6,1781,Petrol,21.9,39.2,30.4,2006
AUDI,A4 Avant SE,M5,1896,Diesel,36.7,60.1,48.7,2006
AUDI,A4 Avant SE,M5,1984,Petrol,24.4,46.3,34.4,2006
AUDI,A4 Avant SE,AV,1984,Petrol,25.4,44.1,34.9,2006
AUDI,A4 Avant SE,M6,1968,Diesel,35.3,60.1,47.9,2006
AUDI,A4 Avant SE,AV,1968,Diesel,34.0,53.3,44.1,2006
AUDI,A4 Avant SE,M6,1984,Petrol,25.0,46.3,35.3,2006
AUDI,A4 Avant SE,AV,1984,Petrol,24.6,44.1,34.0,2006
AUDI,A4 Avant SE,QM6,1984,Petrol,21.9,40.9,31.0,2006
AUDI,A4 Avant SE,QA6,1984,Petrol,20.6,38.2,29.1,2006
AUDI,A4 Avant SE,M6,2496,Diesel,28.5,51.4,39.8,2006
AUDI,A4 Avant SE,AV,2496,Diesel,30.1,48.7,39.8,2006
AUDI,A4 Avant SE,QM6,2967,Diesel,25.9,46.3,35.8,2006
AUDI,A4 Avant SE,QA6,2967,Diesel,23.5,44.1,33.6,2006
AUDI,A4 Avant SE,QM6,3123,Petrol,17.8,36.7,26.2,2006
AUDI,A4 Avant SE,QA6,3123,Petrol,18.0,35.3,26.2,2006
AUDI,A4 Avant SE,AV,3123,Petrol,20.2,39.8,29.1,2006
AUDI,A4 Avant S line,M5,1595,Petrol,25.7,45.6,35.8,2006
AUDI,A4 Avant S line,M5,1781,Petrol,24.6,42.8,33.6,2006
AUDI,A4 Avant S line,AV,1781,Petrol,24.6,42.8,33.6,2006
AUDI,A4 Avant S line,QM6,1781,Petrol,21.9,39.2,30.4,2006
AUDI,A4 Avant S line,M5,1896,Diesel,36.7,60.1,48.7,2006
AUDI,A4 Avant S line,M5,1984,Petrol,24.4,46.3,34.4,2006
AUDI,A4 Avant S line,AV,1984,Petrol,25.4,44.1,34.9,2006
AUDI,A4 Avant S line,M6,1968,Diesel,35.3,60.1,47.9,2006
AUDI,A4 Avant S line,AV,1968,Diesel,34.0,53.3,44.1,2006
AUDI,A4 Avant S line,M6,1984,Petrol,25.0,46.3,35.3,2006
AUDI,A4 Avant S line,AV,1984,Petrol,24.6,44.1,34.0,2006
AUDI,A4 Avant S line,QM6,1984,Petrol,21.9,40.9,31.0,2006
AUDI,A4 Avant S line,QA6,1984,Petrol,20.6,38.2,29.1,2006
AUDI,A4 Avant S line,M6,1984,Petrol,24.6,44.1,34.0,2006
AUDI,A4 Avant S line,QM6,1984,Petrol,21.9,40.9,30.4,2006
AUDI,A4 Avant S line,M6,2496,Diesel,28.5,51.4,39.8,2006
AUDI,A4 Avant S line,AV,2496,Diesel,30.1,48.7,39.8,2006
AUDI,A4 Avant S line,QM6,2967,Diesel,25.9,46.3,35.8,2006
AUDI,A4 Avant S line,QA6,2967,Diesel,23.5,44.1,33.6,2006
AUDI,A4 Avant S line,QM6,3123,Petrol,17.8,36.7,26.2,2006
AUDI,A4 Avant S line,QA6,3123,Petrol,18.0,35.3,26.2,2006
AUDI,A4 Avant S line,AV,3123,Petrol,20.2,39.8,29.1,2006
AUDI,A6 Saloon SE,M6,1984,Petrol,25.4,43.5,34.4,2006
AUDI,A6 Saloon SE,AV,1984,Petrol,25.0,42.8,34.0,2006
AUDI,A6 Saloon SE,M6,1968,Diesel,32.1,56.5,44.1,2006
AUDI,A6 Saloon SE,AV,1968,Diesel,31.7,47.9,40.4,2006
AUDI,A6 Saloon SE,M6,2393,Petrol,19.3,38.7,28.2,2006
AUDI,A6 Saloon SE,QM6,2393,Petrol,17.4,35.3,25.4,2006
AUDI,A6 Saloon SE,AV,2393,Petrol,20.0,37.7,28.2,2006
AUDI,A6 Saloon SE,M6,2698,Diesel,28.5,51.4,39.8,2006
AUDI,A6 Saloon SE,QA6,2698,Diesel,24.4,42.8,33.6,2006
AUDI,A6 Saloon SE,QM6,2967,Diesel,24.8,45.6,34.9,2006
AUDI,A6 Saloon SE,QM6,2967,Diesel,24.6,44.8,34.4,2006
AUDI,A6 Saloon SE,QA6,2967,Diesel,23.0,44.8,33.2,2006
AUDI,A6 Saloon SE,QA6,2967,Diesel,23.7,42.2,32.8,2006
AUDI,A6 Saloon SE,M6,3123,Petrol,19.2,38.2,28.0,2006
AUDI,A6 Saloon SE,AV,3123,Petrol,20.0,38.2,28.5,2006
AUDI,A6 Saloon SE,QM6,3123,Petrol,16.7,35.8,25.4,2006
AUDI,A6 Saloon SE,QA6,3123,Petrol,17.8,34.0,25.4,2006
AUDI,A6 Saloon SE,QA6,4163,Petrol,16.9,31.4,23.9,2006
AUDI,A6 Saloon SE,AV,2698,Diesel,27.7,48.7,37.7,2006
AUDI,A6 Saloon S line,M6,1984,Petrol,25.4,43.5,34.4,2006
AUDI,A6 Saloon S line,AV,1984,Petrol,25.0,42.8,34.0,2006
AUDI,A6 Saloon S line,M6,1968,Diesel,32.1,56.5,44.1,2006
AUDI,A6 Saloon S line,AV,1968,Diesel,31.7,47.9,40.4,2006
AUDI,A6 Saloon S line,M6,2393,Petrol,19.3,38.7,28.2,2006
AUDI,A6 Saloon S line,AV,2393,Petrol,20.0,37.7,28.2,2006
AUDI,A6 Saloon S line,QM6,2393,Petrol,17.4,35.3,25.4,2006
AUDI,A6 Saloon S line,M6,2698,Diesel,28.5,51.4,39.8,2006
AUDI,A6 Saloon S line,QA6,2698,Diesel,24.4,42.8,33.6,2006
AUDI,A6 Saloon S line,QM6,2967,Diesel,24.8,45.6,34.9,2006
AUDI,A6 Saloon S line,QM6,2967,Diesel,24.6,44.8,34.4,2006
AUDI,A6 Saloon S line,QA6,2967,Diesel,23.0,44.8,33.2,2006
AUDI,A6 Saloon S line,QA6,2967,Diesel,23.7,42.2,32.8,2006
AUDI,A6 Saloon S line,M6,3123,Petrol,19.2,38.2,28.0,2006
AUDI,A6 Saloon S line,AV,3123,Petrol,20.0,38.2,28.5,2006
AUDI,A6 Saloon S line,QM6,3123,Petrol,16.7,35.8,25.4,2006
AUDI,A6 Saloon S line,QA6,3123,Petrol,17.8,34.0,25.4,2006
AUDI,A6 Saloon S line,QA6,4163,Petrol,16.9,31.4,23.9,2006
AUDI,A6 Saloon S line,AV,2698,Diesel,27.7,48.7,37.7,2006
AUDI,A6 Avant SE,M6,1984,Petrol,25.4,43.5,34.4,2006
AUDI,A6 Avant SE,AV,1984,Petrol,25.0,42.8,34.0,2006
AUDI,A6 Avant SE,M6,1968,Diesel,32.1,56.5,44.1,2006
AUDI,A6 Avant SE,AV,1968,Diesel,31.4,47.1,39.8,2006
AUDI,A6 Avant SE,M6,2393,Petrol,19.3,38.7,28.2,2006
AUDI,A6 Avant SE,AV,2393,Petrol,20.0,37.7,28.2,2006
AUDI,A6 Avant SE,QM6,2393,Petrol,17.4,35.3,25.4,2006
AUDI,A6 Avant SE,M6,2698,Diesel,28.5,51.4,39.8,2006
AUDI,A6 Avant SE,QA6,2698,Diesel,24.4,42.8,33.6,2006
AUDI,A6 Avant SE,QM6,2967,Diesel,24.8,45.6,34.9,2006
AUDI,A6 Avant SE,QM6,2967,Diesel,24.6,44.8,34.4,2006
AUDI,A6 Avant SE,QA6,2967,Diesel,23.0,44.8,33.2,2006
AUDI,A6 Avant SE,QA6,2967,Diesel,23.7,42.2,32.8,2006
AUDI,A6 Avant SE,M6,3123,Petrol,19.2,38.2,28.0,2006
AUDI,A6 Avant SE,AV,3123,Petrol,20.0,38.2,28.5,2006
AUDI,A6 Avant SE,QM6,3123,Petrol,16.7,35.8,25.4,2006
AUDI,A6 Avant SE,QA6,3123,Petrol,17.8,34.0,25.4,2006
AUDI,A6 Avant SE,QA6,4163,Petrol,16.9,31.4,23.9,2006
AUDI,A6 Avant SE,AV,2698,Diesel,27.2,47.9,37.2,2006
AUDI,A6 Avant S line,M6,1984,Petrol,25.4,43.5,34.4,2006
AUDI,A6 Avant S line,AV,1984,Petrol,25.0,42.8,34.0,2006
AUDI,A6 Avant S line,M6,1968,Diesel,32.1,56.5,44.1,2006
AUDI,A6 Avant S line,AV,1968,Diesel,31.4,47.1,39.8,2006
AUDI,A6 Avant S line,M6,2393,Petrol,19.3,38.7,28.2,2006
AUDI,A6 Avant S line,AV,2393,Petrol,20.0,37.7,28.2,2006
AUDI,A6 Avant S line,QM6,2393,Petrol,17.4,35.3,25.4,2006
AUDI,A6 Avant S line,M6,2698,Diesel,28.5,51.4,39.8,2006
AUDI,A6 Avant S line,QA6,2698,Diesel,24.4,42.8,33.6,2006
AUDI,A6 Avant S line,QM6,2967,Diesel,24.8,45.6,34.9,2006
AUDI,A6 Avant S line,QM6,2967,Diesel,24.6,44.8,34.4,2006
AUDI,A6 Avant S line,QA6,2967,Diesel,23.0,44.8,33.2,2006
AUDI,A6 Avant S line,QA6,2967,Diesel,23.7,42.2,32.8,2006
AUDI,A6 Avant S line,M6,3123,Petrol,19.2,38.2,28.0,2006
AUDI,A6 Avant S line,AV,3123,Petrol,20.0,38.2,28.5,2006
AUDI,A6 Avant S line,QM6,3123,Petrol,16.7,35.8,25.4,2006
AUDI,A6 Avant S line,QA6,3123,Petrol,17.8,34.0,25.4,2006
AUDI,A6 Avant S line,QA6,4163,Petrol,16.9,31.4,23.9,2006
AUDI,A6 Avant S line,AV,2698,Diesel,27.2,47.9,37.2,2006
AUDI,A8 ,AV,2976,Petrol,20.5,38.7,29.1,2006
AUDI,A8 ,AV,2976,Petrol,20.5,38.7,29.1,2006
AUDI,A8 ,QA6,2967,Diesel,23.2,42.8,32.8,2006
AUDI,A8 ,QA6,2967,Diesel,23.0,42.2,32.5,2006
AUDI,A8 ,AV,3123,Petrol,19.2,39.8,28.5,2006
AUDI,A8 ,AV,3123,Petrol,19.0,38.7,28.0,2006
AUDI,A8 ,QA6,3123,Petrol,17.2,35.3,25.4,2006
AUDI,A8 ,QA6,3123,Petrol,17.2,35.3,25.4,2006
AUDI,A8 ,QA6,3697,Petrol,16.3,32.1,23.7,2006
AUDI,A8 ,QA6,4172,Petrol,16.1,32.1,23.5,2006
AUDI,A8 ,QA6,4172,Petrol,16.0,31.7,23.3,2006
AUDI,A8 ,QA6,4134,Diesel,20.8,38.2,29.1,2006
AUDI,A8 ,QA6,4134,Diesel,20.8,38.2,29.1,2006
AUDI,A8 ,QA6,5998,Petrol,13.5,27.7,20.0,2006
AUDI,A8 ,QA6,5998,Petrol,13.1,25.9,19.1,2006
AUDI,allroad,QA5,2671,Petrol,14.6,28.8,21.2,2006
AUDI,allroad,QM6,2671,Petrol,15.6,28.5,21.9,2006
AUDI,allroad,QA5,4172,Petrol,14.1,27.7,20.5,2006
AUDI,S Series,QA6,4163,Petrol,15.7,30.7,22.8,2006
AUDI,S Series,QM6,4163,Petrol,14.4,28.8,21.1,2006
AUDI,S Series,QM6,4163,Petrol,14.3,28.5,20.9,2006
AUDI,S Series,QA6,4163,Petrol,15.7,30.7,22.8,2006
AUDI,S Series,QA6,4163,Petrol,15.5,30.1,22.4,2006
AUDI,S Series,QM6,4163,Petrol,14.1,27.2,20.3,2006
AUDI,TT Coup´┐¢,M5,1781,Petrol,25.2,44.1,34.4,2006
AUDI,TT Coup´┐¢,M5,1781,Petrol,25.2,44.1,34.4,2006
AUDI,TT Coup´┐¢,A6,1781,Petrol,21.2,40.9,30.7,2006
AUDI,TT Coup´┐¢,QM6,1781,Petrol,21.6,37.2,29.7,2006
AUDI,TT Coup´┐¢,QM6,3198,Petrol,19.0,34.9,26.6,2006
AUDI,TT Coup´┐¢,D6,3189,Petrol,20.6,36.7,28.5,2006
AUDI,TT Roadster,M5,1781,Petrol,25.0,43.5,34.0,2006
AUDI,TT Roadster,QM6,1781,Petrol,21.4,36.7,29.4,2006
AUDI,TT Roadster,D6,3189,Petrol,20.5,36.2,28.2,2006
AUDI,TT Roadster,QM6,3198,Petrol,18.8,54.3,26.3,2006
AUDI,Cabriolet,M5,1781,Petrol,23.9,40.9,32.5,2006
AUDI,Cabriolet,AV,1781,Petrol,24.1,41.5,32.8,2006
AUDI,Cabriolet,QM6,1781,Petrol,21.7,37.7,29.7,2006
AUDI,Cabriolet,M6,2393,Petrol,19.5,38.2,28.2,2006
AUDI,Cabriolet,AV,2393,Petrol,20.6,37.7,29.1,2006
AUDI,Cabriolet,M6,2496,Diesel,28.0,48.7,38.7,2006
AUDI,Cabriolet,AV,2496,Diesel,29.7,46.3,38.7,2006
AUDI,Cabriolet,M6,2976,Petrol,19.5,38.2,28.2,2006
AUDI,Cabriolet,QM6,2976,Petrol,17.8,33.2,25.2,2006
AUDI,Cabriolet,AV,2976,Petrol,20.3,38.2,28.8,2006
AUDI,Cabriolet,QA5,2976,Petrol,17.0,34.0,24.8,2006
AUDI,Cabriolet,AV,1984,Petrol,24.4,42.2,33.2,2006
AUDI,Cabriolet,QM6,3123,Petrol,17.4,34.9,25.7,2006
AUDI,Cabriolet,QA6,2123,Petrol,17.4,34.0,25.2,2006
AUDI,Cabriolet,AV,3123,Petrol,20.3,38.7,29.1,2006
AUDI,Cabriolet,M6,1968,Diesel,33.2,52.3,43.5,2006
AUDI,Cabriolet,QA6,2967,Diesel,25.2,46.3,35.3,2006
AUDI,Cabriolet,QA6,2967,Diesel,23.5,43.5,33.2,2006
AUDI,RS 4 Saloon,QM6,4163,Petrol,13.6,30.1,20.9,2006
BENTLEY MOTORS ,Bentley,A4,6761,Petrol,9.2,19.1,13.7,2006
BENTLEY MOTORS ,Bentley,A4,6761,Petrol,9.2,19.1,13.7,2006
BENTLEY MOTORS ,Bentley,A4,6761,Petrol,9.2,19.1,13.7,2006
BENTLEY MOTORS ,Bentley,A4,6761,Petrol,9.2,19.1,13.7,2006
BENTLEY MOTORS ,Bentley,QA6,5998,Petrol,10.8,23.7,16.5,2006
BENTLEY MOTORS ,Bentley,QA6,5998,Petrol,10.7,22.2,16.0,2006
BMW,Z4 Series E85/E86,M6,1995,Petrol,26.2,50.4,37.7,2006
BMW,Z4 Series E85/E86,M6,2497,Petrol,23.9,46.3,34.4,2006
BMW,Z4 Series E85/E86,A6,2497,Petrol,23.5,44.8,33.6,2006
BMW,Z4 Series E85/E86,M6,2497,Petrol,23.5,44.8,33.6,2006
BMW,Z4 Series E85/E86,A6,2497,Petrol,22.1,41.5,31.4,2006
BMW,Z4 Series E85/E86,M6,2996,Petrol,22.4,44.8,32.8,2006
BMW,Z4 Series E85/E86,A6,2996,Petrol,22.1,41.5,31.4,2006
BMW,Z4 Series E85/E86,M6,3246,Petrol,15.5,32.8,23.3,2006
BMW,Z4 Series E85/E86,M6,2996,Petrol,21.7,43.5,31.7,2006
BMW,Z4 Series E85/E86,A6,2996,Petrol,22.1,41.5,31.4,2006
BMW,Z4 Series E85/E86,M6,3246,Petrol,15.5,32.8,23.3,2006
BMW,1 Series E87,M6,1596,Petrol,26.9,48.7,37.7,2006
BMW,1 Series E87,M5,1596,Petrol,26.9,47.9,37.7,2006
BMW,1 Series E87,M6,1995,Petrol,27.4,50.4,38.7,2006
BMW,1 Series E87,M5,1995,Petrol,28.0,49.6,38.7,2006
BMW,1 Series E87,A6,1995,Petrol,26.4,46.3,36.2,2006
BMW,1 Series E87,M6,1995,Diesel,36.7,62.8,50.4,2006
BMW,1 Series E87,M6,1995,Diesel,36.7,62.8,50.4,2006
BMW,1 Series E87,M6,1995,Petrol,26.9,47.9,37.7,2006
BMW,1 Series E87,A6,1995,Petrol,25.7,45.6,35.8,2006
BMW,1 Series E87,M6,1995,Diesel,36.7,61.4,49.6,2006
BMW,1 Series E87,A6,1995,Diesel,32.5,51.4,42.8,2006
BMW,1 Series E87,M6,1995,Diesel,36.7,61.4,49.6,2006
BMW,1 Series E87,A6,1995,Diesel,32.5,51.4,42.8,2006
BMW,1 Series E87,M6,2996,Petrol,20.6,42.8,30.7,2006
BMW,1 Series E87,A6,2996,Petrol,20.3,41.5,30.1,2006
BMW,3 Series E46,M5,1995,Petrol,27.2,49.6,38.2,2006
BMW,3 Series E46,A5,1995,Petrol,25.2,44.8,34.9,2006
BMW,3 Series E46,M5,2171,Petrol,23.2,40.9,31.7,2006
BMW,3 Series E46,A5,2171,Petrol,21.6,38.7,30.1,2006
BMW,3 Series E46,M6,1995,Diesel,35.8,62.8,49.6,2006
BMW,3 Series E46,M5,2494,Petrol,22.1,40.9,31.4,2006
BMW,3 Series E46,M6,2494,Petrol,22.1,40.9,31.4,2006
BMW,3 Series E46,A5,2494,Petrol,20.9,39.2,29.7,2006
BMW,3 Series E46,M6,2979,Petrol,22.1,40.9,31.0,2006
BMW,3 Series E46,M6,2979,Petrol,22.1,40.9,31.0,2006
BMW,3 Series E46,A5,2979,Petrol,20.2,40.4,29.4,2006
BMW,3 Series E46,M6,2993,Diesel,31.0,54.3,42.8,2006
BMW,3 Series E46,M6,3246,Petrol,13.8,30.4,21.1,2006
BMW,3 Series E46,M6,3246,Petrol,13.8,30.4,21.1,2006
BMW,3 Series E46,M6,3246,Petrol,13.8,30.4,21.1,2006
BMW,3 Series E46,M6,3246,Petrol,13.8,30.4,21.1,2006
BMW,3 Series E46,M5,1995,Petrol,26.2,46.3,36.2,2006
BMW,3 Series E46,A5,1995,Petrol,24.4,42.8,33.6,2006
BMW,3 Series E46,M5,2171,Petrol,22.1,38.2,30.1,2006
BMW,3 Series E46,A5,2171,Petrol,20.9,36.7,28.8,2006
BMW,3 Series E46,M6,1995,Diesel,33.2,56.5,44.8,2006
BMW,3 Series E46,M5,2494,Petrol,21.4,37.7,29.4,2006
BMW,3 Series E46,M6,2494,Petrol,21.4,37.7,29.4,2006
BMW,3 Series E46,A5,2494,Petrol,20.3,37.2,28.5,2006
BMW,3 Series E46,M6,2979,Petrol,21.1,38.7,29.4,2006
BMW,3 Series E46,M6,2979,Petrol,21.1,38.7,29.4,2006
BMW,3 Series E46,A5,2979,Petrol,19.0,37.7,27.7,2006
BMW,3 Series E46,M6,2993,Diesel,29.7,50.4,40.4,2006
BMW,3 Series E46,M6,3246,Petrol,13.7,29.7,20.8,2006
BMW,3 Series E46,M6,3246,Petrol,13.7,29.7,20.8,2006
BMW,3 Series E90/E91,M6,1995,Petrol,28.2,49.6,38.7,2006
BMW,3 Series E90/E91,A6,1995,Petrol,25.2,47.1,35.8,2006
BMW,3 Series E90/E91,M6,1995,Diesel,37.2,64.2,50.4,2006
BMW,3 Series E90/E91,M6,1995,Diesel,37.2,64.2,50.4,2006
BMW,3 Series E90/E91,M6,1997,Petrol,22.1,42.8,31.7,2006
BMW,3 Series E90/E91,M6,1995,Petrol,26.4,50.4,38.2,2006
BMW,3 Series E90/E91,M6,1995,Petrol,26.4,50.4,38.2,2006
BMW,3 Series E90/E91,A6,1995,Petrol,25.7,45.6,35.8,2006
BMW,3 Series E90/E91,A6,1995,Petrol,25.7,45.6,35.8,2006
BMW,3 Series E90/E91,M6,1995,Diesel,36.2,62.8,49.6,2006
BMW,3 Series E90/E91,A6,1995,Diesel,31.0,53.3,42.2,2006
BMW,3 Series E90/E91,M6,1995,Diesel,36.2,62.8,49.6,2006
BMW,3 Series E90/E91,A6,1995,Diesel,31.0,53.3,42.2,2006
BMW,3 Series E90/E91,M6,2497,Petrol,23.3,45.6,33.6,2006
BMW,3 Series E90/E91,A6,2497,Petrol,21.9,42.2,31.4,2006
BMW,3 Series E90/E91,M6,2996,Petrol,22.2,44.1,32.5,2006
BMW,3 Series E90/E91,A6,2996,Petrol,21.9,41.5,31.4,2006
BMW,3 Series E90/E91,M6,2993,Diesel,31.7,55.4,43.5,2006
BMW,3 Series E90/E91,A6,2993,Diesel,28.2,47.9,38.2,2006
BMW,3 Series E90/E91,M6,1995,Petrol,26.9,47.9,37.2,2006
BMW,3 Series E90/E91,A6,1995,Petrol,24.4,46.3,34.9,2006
BMW,3 Series E90/E91,M6,1995,Diesel,35.8,61.4,48.7,2006
BMW,3 Series E90/E91,M6,1995,Diesel,35.8,61.4,48.7,2006
BMW,3 Series E90/E91,M6,1995,Petrol,26.2,49.6,37.2,2006
BMW,3 Series E90/E91,M6,1995,Petrol,26.2,49.6,37.2,2006
BMW,3 Series E90/E91,A6,1995,Petrol,25.0,44.8,34.9,2006
BMW,3 Series E90/E91,A6,1995,Petrol,25.0,44.8,34.9,2006
BMW,3 Series E90/E91,M6,1995,Diesel,34.9,61.4,47.9,2006
BMW,3 Series E90/E91,M6,1995,Diesel,34.9,61.4,47.9,2006
BMW,3 Series E90/E91,A6,1995,Diesel,30.1,51.4,40.9,2006
BMW,3 Series E90/E91,M6,1995,Diesel,34.9,61.4,47.9,2006
BMW,3 Series E90/E91,A6,1995,Diesel,30.1,51.4,40.9,2006
BMW,3 Series E90/E91,M6,2497,Petrol,22.8,44.1,32.8,2006
BMW,3 Series E90/E91,A6,2497,Petrol,21.4,40.9,30.7,2006
BMW,3 Series E90/E91,M6,2996,Petrol,22.1,42.8,31.7,2006
BMW,3 Series E90/E91,A6,2996,Petrol,21.2,40.4,30.4,2006
BMW,3 Series E90/E91,M6,2993,Diesel,31.0,53.3,42.2,2006
BMW,3 Series E90/E91,A6,2993,Diesel,27.4,46.3,37.2,2006
BMW,5 Series E60/E61,M6,1995,Diesel,35.3,60.1,47.9,2006
BMW,5 Series E60/E61,A6,1995,Diesel,30.4,51.4,40.9,2006
BMW,5 Series E60/E61,M6,2497,Petrol,23.3,44.1,33.2,2006
BMW,5 Series E60/E61,A6,2497,Petrol,21.1,40.9,30.4,2006
BMW,5 Series E60/E61,M6,2497,Petrol,22.8,43.5,32.5,2006
BMW,5 Series E60/E61,A6,2497,Petrol,20.9,40.4,30.1,2006
BMW,5 Series E60/E61,M6,2497,Diesel,30.4,53.3,42.2,2006
BMW,5 Series E60/E61,A6,2497,Diesel,26.6,45.6,36.2,2006
BMW,5 Series E60/E61,M6,2996,Petrol,22.4,42.8,32.1,2006
BMW,5 Series E60/E61,A6,2996,Petrol,20.8,41.5,30.4,2006
BMW,5 Series E60/E61,M6,2993,Diesel,30.1,54.3,42.2,2006
BMW,5 Series E60/E61,A6,2993,Diesel,27.4,47.9,37.7,2006
BMW,5 Series E60/E61,A6,2993,Diesel,25.9,44.8,35.3,2006
BMW,5 Series E60/E61,M6,4000,Petrol,17.4,35.3,25.7,2006
BMW,5 Series E60/E61,A6,4000,Petrol,18.2,37.7,27.2,2006
BMW,5 Series E60/E61,M6,4799,Petrol,17.2,35.3,25.4,2006
BMW,5 Series E60/E61,A6,4799,Petrol,17.8,36.2,26.2,2006
BMW,5 Series E60/E61,SMG 7,4999,Petrol,12.4,27.7,19.1,2006
BMW,5 Series E60/E61,M6,1995,Diesel,34.0,58.9,46.3,2006
BMW,5 Series E60/E61,A6,1995,Diesel,29.4,50.4,39.8,2006
BMW,5 Series E60/E61,M6,2497,Petrol,23.3,42.2,32.5,2006
BMW,5 Series E60/E61,A6,2497,Petrol,20.6,39.8,29.7,2006
BMW,5 Series E60/E61,M6,2497,Petrol,22.6,41.5,31.7,2006
BMW,5 Series E60/E61,A6,2497,Petrol,20.9,39.2,29.7,2006
BMW,5 Series E60/E61,M6,2497,Diesel,29.1,50.4,40.4,2006
BMW,5 Series E60/E61,A6,2497,Diesel,25.9,43.5,35.3,2006
BMW,5 Series E60/E61,M6,2996,Petrol,21.6,40.9,30.7,2006
BMW,5 Series E60/E61,A6,2996,Petrol,21.2,38.7,29.7,2006
BMW,5 Series E60/E61,M6,2993,Diesel,28.8,52.3,40.4,2006
BMW,5 Series E60/E61,A6,2993,Diesel,26.6,47.1,36.7,2006
BMW,5 Series E60/E61,A6,2993,Diesel,25.4,43.5,34.4,2006
BMW,5 Series E60/E61,M6,4799,Petrol,16.6,34.0,24.6,2006
BMW,5 Series E60/E61,A6,4799,Petrol,17.0,34.4,25.0,2006
BMW,6 Series E63/E64,M6,2996,Petrol,21.6,42.2,31.4,2006
BMW,6 Series E63/E64,A6,2996,Petrol,20.3,40.4,29.7,2006
BMW,6 Series E63/E64,M6,4799,Petrol,16.1,32.8,23.7,2006
BMW,6 Series E63/E64,A6,4799,Petrol,17.3,34.9,25.4,2006
BMW,6 Series E63/E64,SMG 7,4999,Petrol,12.4,27.7,19.1,2006
BMW,6 Series E63/E64,M6,2996,Petrol,20.8,38.7,29.4,2006
BMW,6 Series E63/E64,A6,2996,Petrol,19.9,37.7,28.5,2006
BMW,6 Series E63/E64,M6,4799,Petrol,14.8,30.4,21.9,2006
BMW,6 Series E63/E64,A6,4799,Petrol,16.4,33.2,24.1,2006
BMW,7 Series E65/E66,A6,2996,Petrol,19.3,37.7,28.0,2006
BMW,7 Series E65/E66,A6,2996,Petrol,19.3,37.7,28.0,2006
BMW,7 Series E65/E66,A6,2993,Diesel,25.0,44.1,34.4,2006
BMW,7 Series E65/E66,A6,2993,Diesel,25.0,44.1,34.4,2006
BMW,7 Series E65/E66,A6,4000,Petrol,17.3,34.4,25.2,2006
BMW,7 Series E65/E66,A6,4000,Petrol,17.3,34.4,25.2,2006
BMW,7 Series E65/E66,A6,4799,Petrol,16.7,34.0,24.8,2006
BMW,7 Series E65/E66,A6,4799,Petrol,16.7,34.0,24.8,2006
BMW,7 Series E65/E66,A6,5972,Petrol,14.0,29.7,21.1,2006
BMW,7 Series E65/E66,A6,5972,Petrol,13.8,29.1,20.8,2006
BMW,X3 Series E83,M6,1995,Petrol,21.6,39.8,30.4,2006
BMW,X3 Series E83,M6,1995,Diesel,29.4,47.9,39.2,2006
BMW,X3 Series E83,M6,2494,Petrol,18.1,32.5,25.2,2006
BMW,X3 Series E83,A5,2494,Petrol,16.5,31.4,23.7,2006
BMW,X3 Series E83,A5,2979,Petrol,16.2,31.0,23.3,2006
BMW,X3 Series E83,M6,2993,Diesel,27.4,43.5,35.8,2006
BMW,X3 Series E83,A6,2993,Diesel,25.2,39.8,32.8,2006
BMW,X5 Series E53,M6,2979,Petrol,15.9,29.1,22.2,2006
BMW,X5 Series E53,A5,2979,Petrol,15.6,28.5,21.9,2006
BMW,X5 Series E53,A6,4398,Petrol,15.5,27.7,21.6,2006
BMW,X5 Series E53,A6,4799,Petrol,15.1,26.9,20.9,2006
CADILLAC,BLS,M5,1998,Petrol,25.2,44.8,34.9,2006
CADILLAC,BLS,A5,1998,Petrol,21.9,42.2,31.4,2006
CADILLAC,BLS,M6,1998,Petrol,23.5,44.1,33.2,2006
CADILLAC,BLS,A5,1998,Petrol,20.6,43.5,31.0,2006
CADILLAC,BLS,M6,2792,Petrol,18.3,39.8,27.7,2006
CADILLAC,BLS,A6,2792,Petrol,16.7,39.2,26.2,2006
CADILLAC,BLS,M6,1910,Diesel,34.9,57.7,46.3,2006
CADILLAC,BLS,A6,1910,Diesel,28.5,50.4,39.2,2006
CADILLAC,CTS,M6,2792,Petrol,16.6,31.7,23.7,2006
CADILLAC,CTS,A5,2792,Petrol,16.6,32.5,24.1,2006
CADILLAC,CTS,M6,3564,Petrol,17.4,33.2,24.8,2006
